text,label
"I must admit that at the beginning, I was sort of reticent about watching this movie. I thought it was this stupid, little, romantic film about a French woman who meets in the train an American and decides to visit Vienna with him. I was not actually enchanted about this kind of script, since it continued to make me believe that it is just a movie. Still, I watched it! And I was amazed...""Before Sunrise"" is one of the few films who dare to talk in a rather philosophical way, wondering about the fact that in the moment of our birth, we are sentenced to death, or that it is a middling idea that fact that a couple should rest together for eternity, or that, we, humans, can afford sometimes to live in fairy-tales. The ending was wonderfully chosen (we do not know if they will meet again in six months, at six o'clock, in Vienna's station) -in our optimism, we sincerely hope so. The actors acted in a very good manner, so, that, I began to believe that I, myself could live a love-story just like this.",1
"Not an altogether bad start for the program -- but what a slap in the face to real law enforcement. The worst part of the series is that it attempts to bill itself as reality fare -- and is anything but. Men and women that dedicate their lives to the enforcement of laws deserve better than this. What is next, medical school in a minute? Charo performing lipo? Charles Grodin assisting on a hip replacement? C'mon...show a little respect. Even the citizens of Muncie are outing the program as staged. Police Academy = High School Gym? Poor editing (how many times can they use the car-to-car shot of the Taco Bell in the background?), cheesy siren effects (the same loop added ad nauseum to every 'call' whether rolling code or not), and last, but not least -- more officer safety issues than you could shake a stick at.If I want to see manufactured police work and wise-ass fake cops, I would watch RENO 911.",0
"Remarkable, disturbing film about the true-life, senseless, brutal murder of a small-town family, along with the aftermath, and examination of the lives of the killers, Dick Hickok and Perry Smith.No matter how much time goes by, or how dated this film may look, it still resonates the utter incomprehensibility of criminal acts such as this.This really traces multiple tragedies: The tragedy, brutality and senselessness of the murder of the Clutter family, a decent farm family in small-town Holcomb, Kansas; and the wasted, brutal and sad lives of Hickok and Smith.An interesting point is made in the film: that neither of these two immature, scared, petty criminals would have ever contemplated going through with something like this alone. But, together, they created a dangerous, murderous collective personality; one that fed the needs and pathology of each of them. They push each other along a road of ""proving"" something to each other. That they were man enough to do it, to carry it out; neither wants to be seen as too cowardly to complete their big ""score""; an unfortunate and dangerous residue of the desolate lives they led. These were two grown-up children, who live in a criminal's world of not backing down from dares; who constantly need to prove manhood and toughness. in this instance, these needs carried right through to the murder of the Clutters.The film contains a somewhat sentimentalized look at the Clutter family, but the point is made. These were respected, law-abiding, small-town people, who didn't deserve this terrifying fate. The movie also gives us a sense of the young lives of Hickok and Smith. Perry Smith, whose early life was filled with security and love, but watched in horror as alcohol took his family down a tragic path. Hickok, poor and left pretty much to his own devices, not able to see how he fit in, using his intelligence and charm to con everyone he came into contact with.An interesting, and maybe the first, look at capital punishment, and what ends we hope to achieve. Is this nothing more than revenge killing for a murder that rocked a nation at a time when we had not yet had to fully face that there might be such predators among us, or does putting these guys at the end of a rope truly provide a deterent to the childish and brutal posturing of men like these? Is it possible to deter men who live lives of deceit, operating under the radar, believing they fool everyone they come into contact with? To be deterred, you must believe it's possible you will be caught. Is it possible to deter these men who believe they are too clever to be caught?; who have committed hundreds of petty crimes, and got away with them? This was supposed to be a ""cinch"", ""no witnesses"".When caught, Hickok finds he can't charm and con the agents the way he had department store clerks. Smith, who believes he deserves such a fate anyway, who seemed to be the only one who truly grasped the gravity of what they had done, willingly tells the story when he learns that Hickok has cowardly caved in. Hickok blinked first. A silly game of chicken between two immature, emotionally damaged, dangerous men.Fascinating psychological thriller, telling a story of a horrendous crime in this nation's history. Stunning portrayals by Robert Blake and Scott Wilson. These roles made their careers.",1
"Comparable to Fight Club, The Matrix, A.I., Sixth Sense, among others. This film approaches the psyche in a way never done before. The first 30 minutes builds a interesting love story between Diaz-Cruise-Cruz. The rest of the movie is, well, confusing, you'll pick more every time you watch it (i've gone to the movies to see it 3 times now)",1
"For all of the hype about this film, I kept an open mind as to what I would ultimately think. And, although a bit slow at times, the first 90% of the movie is quite good, with more than a few ""old time"" scares that make one jumpy and unsettled. I actually thought the cinematography was excellent regarding many of these scenes. Where Dark Remains fails, however, is in its climax. The ending of the film and the denouement are what seems to be MILES APART from its body. The storyline completely falls on its face with an illogical conclusion and, the answer I was seeking most - what REALLY happened to Emma? - was not elucidated upon! The rationale for the negative energy was ludicrous at best, and in the end, I felt very cheated. What could have been a superb horror film was ultimately haunted by a terrible ending.",0
"Kolchak is sheer entertainment. Great stories and a great cast and nothing else to weigh it down. Darren McGavin gives an energetic performance that pulls the audience along with him. Simon Oakland, Jack Grinnage and Ruth McDevitt give McGavin the kind of solid support that most leading actors can only dream of having. Some excellent guest stars add colour and verve to individual episodes - Erik Estrada in Legacy of Terror, Phil Silvers in Horror in the Heights, Antonio Fargas in The Zombie. It's easy to see how a boyhood spent watching Kolchak drove Chris Carter to create The X Files. Darren - RIP. Simon - RIP. Ruth - RIP.",1
"I managed to catch a late night double feature last night of ""Before Sunrise"" (1995) and ""Before Sunset"" (2004), and saw both films in a row, without really having the chance to catch my breath in between or ponder on the meaning of each film separately. After sleeping it over, I have to say that I largely prefer the former over the latter, and I shall explain why.Before Sunrise introduces us with then young actors, Ethan Hawke (Reality Bites, Dead Poets Society), only 25 at the time of the film's release; and Julie Delpy (the Three Colors trilogy), then 26 (although looking much younger). He is a promiscuous American writer, touring Europe after breaking up with his girlfriend; She is a young French student, on her way home to Paris. They meet on the Budapest-Vienna train and spontaneously decide to get off the train together. The two deeply spiritual and intellectual individuals than spend a whole night together walking the beautifully captured streets of Vienna, exchanging ideals and thoughts and gradually falling on love.The film has 1990's written all over it: back then, technology was leaping rapidly, the new millennium with all it's hopes and dreams was waiting just around the corner, and young adults like the ones depicted in the film were filled with love of life and passion for the future. The characters of Jesse (Hawke) and Celine (Delpy), with all their flaws and inconsistencies (Celine's accent, if by mistake or on purpose, was half American-half French, and it swinged from one spectrum to the other, breaking the character's credibility), were a mirror of the time. Watching the naive couple swallow life with such meaning and excitement, acting all clichéd and romantic yet managing to have the audience fall for them as well, is what really made this movie work for me. The fact that the director doesn't let you know if their relationship continues after the film or not makes it all even more worth while.All in all, Sunrise is a dreamy stroll through the urban landscapes of Vienna, a well told classical romantic rendezvous, and a film I will definitely return to for further insight sometime in the future.",1
"Based on one of the books by Gabriel Marquez and it might be brilliant literature, this cinema-adaption really sucks as it's more like fighting against sleep rather than enjoying some cinematographic delices. The story is about an old couple whose son died and living a life that is heavily dominated by poverty, and wherein the main character is a cock that hopefully one day brings some money for a forthcoming cockfight. I am in no mood to spill more words on this useless pretentious piece, just perhaps that you can see Salma Hayek in here, but sitting 90 minutes in front of your screen for just that? No gracias.....",0
"I have to say that this is one of the best movies I have ever seen! I was bored and looked through the t.v. and found ""Home Room"" and it was already in about 5 min., but I got hooked. It was so interesting and moving. It shows what can happen in anyone's life. I give it a 10, more if possible. The director/ writer and actors did an amazing job. I think teens should watch this movie and will learn from it. It was great, drama, mystery, and more. I cried for hours! I think that the director/ writer should write more movies like this one. I loved it! I didn't even know about this movie, which is sad because it was so good. I wish it could go in the movies for more people to see.",1
"There is not much more I can say about this movie than all of the commentaries on page one, except - as Jesse says - ""it's the berries"". All of page one's commentators wrote eloquently - as almost so as the dialog is in this movie. This just may be one of those illusive things we hear so much about, but usually are made so by the actors who deliver the lines: a beautiful script. Maybe Robert Redford did hold strict sway onto the actors/actresses during the filming of this movie, so that the beauty of the story would not get lost.I, too, attended church when I was very young and into my late teens. The church's pastor spoke very eloquently and quietly as the Rev. Maclean did in his church. That, in itself, is a totally different picture that is portrayed of Southern Baptist churches - no holy-rollering in my church. It was a big church, with many different programs to keep its congregation busy - the most inspiring perhaps was the music-department with its huge choir and almost classical anthems. Too, the Sunday evening-congregation was almost entirely younger people. Are you even aware it was once safe to go to church on Sunday night? How I wish it still was ! Watching ""A River Runs through It"" is very much like going to hear a beautiful sermon in a church whose members are fully involved in life. As has already been so beautifully written, the sermon for this movie is the open-space beauties of Montana - yet, aren't there also missile-silos there, too? Fly-fishing or any other activity which draws family-members closer together for a happy life - and deep understanding of one another - becomes a blessing. Although you see some of the shadier aspects of life then, too, the simplicity of the story paints a lasting impression on your heart, if you let it. Speakeasies and prostitutes are counter-balanced by the simple gatherings of old-fashioned, community picnics as this movie contains - in heavy contrasts to modern families taking their kids to Disney Land for screeching joyrides and calling it ""a day together"". There is noting wrong with that, but as ""River"" demonstrates, some of its taciturn beauty could do nothing but make life richer. This is the third film I've seen in which Tom Skeritt (?) plays a father, all different styles and brilliantly acted.Brad Pitt, mostly an undiscovered talent except for ""Thelma and Louise"" and ""Meet Joe Black"", and all of the cast-members deserved many awards. Little stories superbly told will get 10-of-10 from me over any movie with violence, foul language, ugliness and ""action"". I am thinking particularly of ""Crash"" and most of ""Arnold's"" movies. What a savior for peace this movie is.",1
"I can appreciate what Barney is trying to achieve, but after sitting through this last night at a college movie house, I couldn't help but think...when is this gonna end? A very long and ponderous two hours and fifteen minutes. I had only seen a part of Cremaster 3 on DVD and thought I knew what to expect. That said, experimental films such as this are better digested in small increments. There are a couple of beautiful/horrible images...including the title sequence (no kidding), but if you go into this expecting any kind of plot or meaning, then you are in for a long, snooze-inducing ride. I managed to stay awake for the whole thing (if that's a compliment) but more often than not, I was waiting for some kind of meaning or narrative...big mistake. Among the collection of images are a very ornate gift-wrapping ceremony, the creation of a disgusting dish of what appears to be petroleum jelly slabs formed with a cookie cutter and sprinkled with shrimp (this is served to the crew of the ship which is shown throughout the film), a large blubber cheesecake with a large tentacle turd placed in the center of it, and the mutual evisceration of Bjork and director Matthew Barney which eventually culminates in some bizarre kind of communion, followed by their transformation into whale-like creatures. The soundtrack is at times beautiful and annoying...sometimes even maddening. At one time, there is a song being sung by Bjork to go along with the ephemeral rituals being played before us, and at other times there is just a constant droning of a high-pitched instrument, which we see a mysterious woman playing at the beginning and end of the movie. If this sounds like it doesn't make sense, that is because is DOESN'T! If this sounds like your cup of tea, then you will absolutely LOVE it! If this sounds like something that you probably won't like, then stay far away from it, because you will most likely walk out of the theater during the halfway mark like several people at the screening I attended. This is the very definition of an art film. You get from it what you take from it. But otherwise, there really isn't much there, other than a few oddities and constant construction and deconstruction rituals. I'm glad that there is a place for films such as this, but I can't say I would want to sit through it again. However, I can't say I wouldn't want to see one of Barney Cremaster films from start to finish and compare it with this. I think, perhaps now that I know what to expect I might enjoy something like this more. To give you an idea of what kind of comprehension factor this film has, I probably would've liked it better if I had gotten stoned. Then again, it could've felt twice as long as it was, and then it would've REALLY gotten ponderous. Definitely not for everyone.",0
Another good Stooge short!Christine McIntyre is so lovely and evil and the same time in this one!She is such a great actress!The Stooges are very good and especially Shemp and Larry!This to is a good one to watch around Autumn time!,1
"This is one of the most atrocious rewrites I've ever viewed. If they want to make a movie with a lousy story, they should refrain from giving it a title of a fine book. There is hardly a relation between Wolfe's book and this movie other than the title. I don't mind changes if they help a story flow on screen. At least the changes shouldn't hurt the final product. The last scene in the movie is painfully unconvincing. The actors are miscast. The director and/or screen writer obviously could not decide whether to make a lame comedy or preach an unconvincing sermon.If you've seen this movie and disliked it, try the book. If you've seen this movie and liked it, read the book.",0
"I made the big mistake of actually watching this whole movie a few nights ago. God I'm still trying to recover. This movie does not even deserve a 1.4 average. IMDb needs to have 0 vote ratings possible for movies that really deserve it like this one. A 1.4 is TOO HIGH.I had heard how awful this movie was, but I really did not think a movie could actually be that bad, especially in this day and era. I figured all of the cheesy god awful movies were only from the 1950s and 1960s. My god was I wrong. Trust me folks, this movie REALLY IS THAT BAD. It is beyond horrible; it is beyond pathetic; it is beyond any type of word that I can think of for it. BATTLEFIELD EARTH looks like Best Picture of the Year compared to this movie. SNAKE ISLAND (which up until now was the worst movie I'd ever seen) looks like it deserves a few Oscars compared to this pathetic effort.I seriously can not believe that the makers of this movie thought this was a legitimate serious effort of producing a Hollywood movie. This has no business being called a movie. In the first 25 seconds of the film, I seriously thought I was watching some high school theater class attempting to make a short movie. Or better yet, I thought it was some Saturday night Live ripoff skit of the real thing. I mean, it looks exactly like that. The acting is horrible; the whole movie almost looks like it was shot with a 20 year old VHS video camera. the special effects.......well good lord Bewitched from back in the day had better special effects than this movie. The scene where he gets shot at the door is beyond laughable and beyond cheesy. I mean seriously, my Intro to Acting class from 4 years ago in college, all of us could have put together a better movie than this. And the worst part of the entire movie, where Arthur is naked in the bathroom. Oh my god I almost thew up right there. I have a strong stomach, but wow that was horrible. Some people should never be naked, and he's one of them. The plot of this movie just seems to go absolutely nowhere. They talk about legal issues that we never hear about again; Ben talks about getting into music that we never hear about again; arthur says he is looking for a job and money for college and the next thing we see is he's running a porn shop. Everything about the movie is just horrible.This really doesn't have much to do with my critique, but just so everyone knows, I am not a gay man. I DO however support gay rights and believe we should all be treated as equals. And I would support any gay person in my church, unlike the cruel priest in this movie, who by the way seems to cuss every other word. (WHERE IS THE F*(#*ing white out?) hahaha But I didn't want anyone to think I hated this movie just because of it being about two gay guys. It has nothing to do with that: This would have been just as horrible of a movie if it was Ben & Jill instead of Ben & Arthur.I just watched this movie to see if it really was as bad as they say. And yes it was even WORSE than I had read. Let this be a warning to everyone: ONLY watch this movie if you want to just sit back and laugh at how pathetic some movies in the 21st century can still be. If you watch this movie and are actually expecting a good movie or some entertainment, I have no sympathy for you whatsoever.On a final thought: How in the world are there 7 movies ranked BELOW this on IMDb? There is no way there are 7 movies out there that are worse than this!",0
"I wonder how much this movie actually has got to do with the 1984 movie ""Bachelor Party"", starring Tom Hanks. Is this movie even an official sequel? This movie is lacking in every department and you're obviously better off not watching it.For a comedy this movie simply isn't good or funny enough. It relies mostly on the character's their stereotypical assessments, rather then the movie actually features some good, original and funny moments.Of course there also is very little story present and the movie nude breast than script pages. You just keep waiting for things to finally start off. There is a main plot line in it somewhere but that one is so terribly unoriginal and gets executed so poorly in the movie that it feels more as if it's something non-existent. I guess there even is a message and moral story in it somewhere but this again is so terribly unoriginal and poorly done in the movie that it simply does not work out.It's basically a typical teenage comedy, with lots of sex jokes and nudity, only without the teenage main characters, which makes the story all the more sad and tasteless. The movie makes some really wrong jokes, that are misplaced for any type of movie.I regret ever watching this.3/10",0
"This is an above average Jackie Chan flick, due to the fantastic finale and great humor, however other then that it's nothing special. All the characters are pretty cool, and the film is entertaining throughout, plus Jackie Chan is simply amazing in this!. Jackie and Wai-Man Chan had fantastic chemistry together, and are both very funny!, and i thought the main opponent looked really menacing!, however the dubbing was simply terrible!. The character development is above average for this sort of thing!, and the main fight is simply fantastic!, plus some of the bumps Jackie takes in this one are harsh!. There is a lot of really silly and goofy humor in this, but it amused me, and the ending is hilarious!, plus all the characters are quite likable. It's pretty cheap looking but generally very well made, and while it does not have the amount of fighting you would expect from a Jackie Chan flick, it does enough to keep you watching, plus one of my favorite moments in this film is when Jackie (Dragon) and Wai-Man Chan(Tiger), are playing around with a rifle and it goes off!. This is an above average Jackie Chan flick, due to the fantastic finale, and great humor, however other then that it's nothing great, still it's well worth the watch!. The Direction is good. Jackie Chan does a good job here with solid camera work, fantastic angles and keeping the film at a fast pace for the most part. The Acting is very good!. Jackie Chan is amazing as always, and is amazing here, he is extremely likable, hilarious, as usual does some crazy stunts, had fantastic chemistry with Wai-Man Chan, kicked that ass, and played this wonderful cocky character, he was amazing!, i just wished they would stop dubbing him!. (Jackie Rules!!!!!). Wai-Man Chan is funny as Jackie's best friend, i really liked him, he is also a very good martial artist. Rest of the cast do OK i guess. Overall well worth the watch!. *** out of 5",1
"I saw this movie when i was much younger and i thought it was funny. I saw it again last week, and you can guess the result. Some funny parts in it, very few and too long. The beginning is the only thing that is funny if you ask me.If you want a total b-movie this is a good pick, but don't expect too much from aliens dwarf size",0
"Profanity, stupidity, self-indulgence, and bad acting all join forces for a true tour de force in terrible movie-making. Pesci's attempt to prove My Cousin Vinny was no fluke, shows the opposite instead. He is generally too lightweight and foulmouthed to handle the lead. A true must-miss!",0
"My wife and I have watched this movie twice. Both of us used to be in the Military. Besides being funny as hell, it offers a very realistic view of life in the Navy from the perspective of A Navy enlisted man, and tells it ""like it really is"". We're adding this movie to our permanent collection !",1
"Words can't describe how utterly stupid this story (and therefore bad this movie) is! Basinger, Del Toro ... what were you thinking ?? So there's a mall and its parking space is totally full. Basinger's character goes in to buy a cup of tea and some packaging paper.When she comes out, the whole place is so empty, that nobody hears two gunshots fired nearby ?? Even though she lives there, when she drives away from the baddies, she goes to the most remote and godforsaken place possible instead of the nearest police station or at least a crowded place ?? COME ON !!! I won't even go into the infamous red toolbox, since other people have done that before. Let alone how she kills the moronic thugs one by one.This is so stupid, without the least bit of logic, I can only warn you watching it, it's a TOTAL waste of time, honestly !!",0
"I read about this movie in a magazine and I was intrigued. A woman, who one day sees herself drive past in her own car. Well, I thought, this could be interesting......but it isn't. First, the title. The Broken? The Broken...what? What is broken? The...oh, wait...I get it, the title itself is ""broken""! WOW, clever! Unfortunately, this is virtually the only thing going for it.The premise is not that bad, but I think Kiefer Suderland did much better in 'Mirrors'. A cross between Invasion of the Body Snatchers and Mirrors, and a rather mediocre one at that. A more suited title would be 'The Boring', since it draws out every single scene for bloody ages. Or maybe 'The Confusing' since it doesn't explain anything at all, not in the narrative nor in the story itself, only some vague idea about evil copies and somesuch, dotted with cheap scares and scenes used to death, but nothing tangible. It's just messed up.On the other hand, the acting and the special effects are quite good, but then again, it's not a difficult role to act.After watching the movie twice, I still feel unsatisfied, a little confused maybe, and not in the E. A. Poe or Stephen King kind of way. Do yourself a favor, and don't watch this one. Simply put, there are better thrillers out there.",0
"I love Julian Sands and will at least attempt to watch anything he's in, but this movie nearly did me in. I'm hard pressed to remember when I found any other movie to move....so......slow.........ly.....zzzzzzzzzzzzPop it in the VCR when you've run out of sleeping pills.",0
"Luise Rainer received an Oscar for her performance in The Good Earth. Unfortunately, her role required no. She did not say much and looked pale throughout the film. Luise's character was a slave then given away to marriage to Paul Muni's character (he did a fantastic job for his performance). Set in ancient Asia, both actors were not Asian, but were very convincing in their roles. I hope that Paul Muni received an Oscar for his performance, because that is what Luise must have gotten her Oscar for. She must have been a breakthrough actress, one of the first to method act. This seems like something that Hollywood does often. Al Pacino has played an Italian and Cuban. I felt Luise's performance to be lackluster throughout, and when she died, she did not change in expression from any previous scenes. She stayed the same throughout the film; she only changed her expression or emotion maybe twice. If her brilliant acting was so subtle, I suppose I did not see it.",0
"This is probably the worst movie I have ever seen, (yes it's even worse than Dungeons and Dragons and any film starring Kevin Costner.)Chris Rock looked very uncomfortable throughout this whole film, and his supporting actors didn't even look like they were trying to act. Chris Rock is a wonderful stand-up comedian, but he just can't transfer his talent to this film, which probably only has two strained laughs in the whole picture.If you haven't watched this film yet, avoid it like the plague. Go do something constructive and more interesting like watching the weather channel or watching paint dry on a brick wall.For Chris' efforts I give it a 2/10!",0
"Maybe this isn't fair, because I only made it about halfway through the movie. One of the few movies I have actually not been able to watch due to lameness.The acting is terrible, the camera work is terrible, the plot is ridiculous and the whole movie is just unrealistic and cheesy. For example - during a coke deal, the coke is just kept loose in a briefcase - I'm no expert, but I think people generally put it in a bag.They use the same stupid sound effect whenever a punch is thrown (it's that over the top 'crunching' sound"" and they use toy guns with dubbed in sound effects.Worst movie ever.",0
"Dumbland is not for all. In fact Dumbland maybe in for nobody except Lynch and that's what make it funny and a collective cartoon. Violent? Yes. Profanity? Yes. Absurd? Yes. A piece of garbage? Never. Dumbland is a wonderful picture of some Americans that don't have brains and hit wife and kids for fun. From México I can say I love it! My favorite episodes are: 1- My teeths are bleeding, all the noise around and violence make me wanna scream and put me behind my bed. 2- Get the stick! Yeah baby get it and learn a lesson: some people never be thankful for your actions. 3- Ants. The more Lynch episode of all, music, surrealism and a very sweet revenge...",1
"Four porn stars romping through the Irish woods sounds like a film to watch. We have Ginger Lynn Allen, Chasey Lain, Taylor Hayes, and Jenna Jameson all together in one film. Are you licking your lips? Well the mutant creatures who resulted from centuries of inbreeding were certainly licking their lips as they feasted on the entrails of their victims.Yes, there was some flesh exposed - far too little considering the cast - but, it was soon ripped open to expose dinner for these creatures. There was definitely some action that probably has not been seen before, and more than one person lost their head in the situation.Unfortunately, director Christian Viel did not show much promise and I am not likely to watch his later efforts.",0
"""A death at a college campus appears to be a suicide but is actually a cover for murder. The dead man's roommate finds himself embroiled in a mystery as he tries to uncover the truth behind the young man's murder. Twists and turns, as well as some false leads, makes this a tough case for our collegiate hero to solve, let alone (keep) out of the clutches of the killer,"" according to the DVD sleeve's synopsis.The stars may be bigger than the movie. Handsome Charles Starrett (as Ken Harris), who has a small ""lingerie"" scene, became one of the top western stars of the forties, peaking in ""The Return of the Durango Kid"" (1945). The man playing his father, Robert Warwick (as Joseph Harris), was one of the most respected actors of the teens, beginning with his performance in ""Alias Jimmy Valentine"" (1915). Watch out for red herrings. **** A Shot in the Dark (2/1/35) Charles Lamont ~ Charles Starrett, Robert Warwick, James Bush",0
"please save your money and go see something else. this movie was such piece of crap. i didnt want to go, but i had to so i thought i'd laugh at least once, NOPE. not a single laugh, it was that horrible! chris kattan will never get a good comedy role after this and ""a night at the roxbury."" this movie is completely obvious, has no smart humor at all, and just repeats itself over and over again. listen to me, and stray as far away from this movie as you possibly can!",0
"Funny, sexy, hot!!! There is no real plot but you needn't anyone...so the naked or almost naked girls and the typical fights between college-cliques need no development!All in all the whole seems to be known from simply every film in this category but the reissuer reached the goal that this film can be recognized out of thousand others.Last thing I've got to say. Unbelievable funny!You've got to see it!!! And if you are young and you want know more about the female body you've got to see it twice",1
"Definitely one of the lesser of the Astaire/Rogers musicals. It's just very poorly plotted and paced. It only runs a few minutes longer than Swing Time, for example, but it feels a heck of a lot longer. This is partly due to the secondary romance between Randolph Scott and Harriet Hilliard. Scott is rarely ever interesting. I like Hilliard. She's sweet, and I love at least one of her songs, ""But Where Are You?"" (""Get Thee Behind Me Satan"", her other number, is a weak leftover from Top Hat, thankfully cut from that masterpiece). Follow the Fleet would actually be a bad film if not for at least three brilliant dance sequences between Astaire and Rogers. The dancing contest vies for the top spot of any of their numbers. The dance is just fantastic. ""I'm Putting All My Eggs in One Basket"" presents the two rehearsing a dance that they don't quite have perfected yet. Its imperfections make it all the more perfect. And ""Let's Face the Music and Dance"" is easily one of Irving Berlin's best songs. So the film is well worth watching for its great moments.",1
"""Night of the Living Homeless"" was a fairly strong finish to the first half of Season 11. Obviously a parody of various zombie movies, most notably Dawn of the Dead, this episode parallels the homeless with the living dead, as creatures who feed and thrive off of spare change rather than brains.Kyle is blamed for the sudden mass outbreak of homeless people when he, out of the goodness of his heart, gives a $20 to a homeless man in front of his house. More homeless people begin to infiltrate South Park, until the town is completely overrun with them. This is a very strong Randy Marsh episode, as he assumes the role of the shotgun-wielding leader of the adults who take refuge on the roof of the Park County Community Center. But before Randy makes it to the community center, he is accosted by hundreds of homeless people while hilariously screaming ""I don't have any change!!"" Unfortunately, the refugees end up losing Gerald Broflofski to the homeless, when he tries to escape by catching a bus out of town, and unwittingly tosses away all his change for the bus to distract the homeless people. Then he becomes one of them, asking everyone for change.The boys attempt to find out why there are so many homeless people in South Park, and find a man who is a director of homeless studies. They find out that the nearby city of Evergreen used to have a similar problem with the homeless, so they escape to Evergreen to find out what they did to solve the problem. Unfortunately, homeless people break into the man's house, and he attempts to take the easy way out by shooting himself. However, he fails several times, as he shoots himself in the jaw, in the eye, in the chest, in the neck, in the shoulder, screaming horribly until he finally dies. This scene may have been funnier had a similar scene not happened in ""Fantastic Easter Special"" two weeks ago.Meanwhile, a member of the refugees discovers that due to the homeless problem, the property values have nosedived, thus the bank has foreclosed on his house, making him homeless. Randy immediately turns on him, holding the gun to the man's head. When the man finally begs the others for a few bucks to help him out, Randy pulls the trigger.In Evergreen, the boys find out that the citizens of the town sent the homeless to South Park, and that the passing of homeless from town to town happens all over the country. The boys modify a bus that leads the homeless out of South Park and takes them all the way to Santa Monica, California.The zombie movie parallels and the great Randy Marsh lines make this one definitely re-watchable. 8/10",1
"A killer, cannibal rapist is killed by a crazed cop on the scene of his latest murder. At his grave a cult have gathered with plans to resurrect him by peeing onto the grave. This of course works and he awakes ripping the guys penis off and he is back into his old killing ways with an all new zombie look. The two cops one of who is going a little crazy about the scum of the city and has a drug problem, are back on the case. Two of the original cult member also tries to stop the killer by resurrecting some other kind of dead thing. Thinking they have filed they leave but out from the grave comes a plastic baby doll that was used in the original resurrection. Sounds a bit confusing really but no its just rubbish.The acting is terrible and one of the cops is the same guy that plays Dr Vincent van Gore in the faces of gore series and he is just as terrible as the annoying cop in this film. The other cop just about struggles to get his terrible lines out. Now I'm all for low budget cinema but this film is just terrible. If it wasn't for the very easy on the eye ladies and their nakedness I would probably have fallen asleep. There is a bit of gore but it's never more than some animal guts placed on the stomach of the victims. The zombie makeup on the other hand looks great and his foot long penis that he uses to rape his victims with is kind of funny at times. There is also a half decent scene where the killer falls in love with a sex doll. The doll with the chipmunks voice is the stupidest thing I have ever seen in a film. It is just a plastic toy on a fishing line.The ending is extremely bad. You would expect the killer to put up much more of a fight than he does. God knows how they made enough money to make a sequel. 4/10",0
"I'm probably one of the biggest Nancy Drew fans out there. I've read every book three times over and I've played a lot of the Nancy drew games. I Loved this movie. It kept you entertained the whole time you watched it. I went with about 10 of my friends and everyone LOVED it. There were three woman sitting behind us who appeared to be in their late 30's to early 40's and I asked them how they liked it, they said they loved it! So you see it will be an entertainment to all ages. You just have to give it a chance. And it teaches a lesson too, just be yourself even if everyone around you is exactly alike. So overall, this move was great. I'm going to see it a second time now! So stop bashing it please. Its a really good movie!",1
"There is absolutely NO reason to waste your time with this ""film"". The original said it all and still holds up. Either read the book or do some research about the story, and you'll realize this remake is ludicrous. Eric Roberts as Perry Smith? His sister could have done a better job! Having been to Holcomb & Edgerton, KS where the story takes place, the sets and locations looked NOTHING like Kansas. The original is riveting, from the location filming to the use of the actual participants, weapons and victims belongings. Unforgettable performances by Scott Wilson and Robert Blake. Soundtrack by Quincy Jones and cinematography by Conrad Hall...The original is available on DVD in widescreen now. Let this turkey die a quick death.",0
"This spectacular film is one of the most amazing movies I have ever seen. It shows a China I had never seen or imagined, and I believe it shows 1930's China in the most REAL light ever seen in a movie. It is absolutely heart-breaking in so many situations, seeing how hard life was for the characters, and yet the story and the ending are incredibly joyful. You truly see the depths and heigths of human existence in this film. The actors are all perfect, such that you feel like you have really entered a different world. I simply can not recommend this movie highly enough. It may just change you forever once you have seen it.",1
I got this as a turkey movie and was I not disappointed.Acting - overall even though many have been in other movies it is clear that they had to work hard to act this bad so constantly over this entire movie with out accidentally letting slip some degree of acting.Plot - being generous I could say that the scriptwriter did originally start with a plot but but did his best to ignore it. the plot broke down faster then a Chinese knock off computer Scrip - now that was an abomination of nature. it failed to flow with any rhyme or reason. the majority of the lines by the characters were at best pathetic to imbecilic. the script worked hard to make sure that no character managed to get to be considered memorable. I have watched other movies where the extras were more interesting and memorable.Special effects - ROTFLMAO!!!!! They were short bus special Directing - until you can come up with your own directing ability copy the style of your favorite directer otherwise you will only make failures like this.It is good to know that your friends/family have been giving you 10 stars for this movie,0
"Don't spend your money or your time on this pitiful piece of film in the guise of cinematography.When every third word is devoted to foul language and there is no real plot as well as having a cast of old actors who are still giving the same dated performances from the past and have not evolved in their careers, leaves a lot to be said. I was expecting something better from award winning actor Benicio del Toro. The vision that others may have of Puertorricans will be irreversibly distorted by such trash as Maldeamores. A foul word at a given moment in a film may be used to emphasize a given point of view and may even be funny or sad depending on its context (see the movie Elsa and Fred for example) but it should not permeate the plot. The movie is a total embarrassment and there was absolutely nothing funny or even cute about this film.",0
